timestamp,open,high,low,close,volume
2014-01-02,0.060075,0.060225,0.05975,0.0599,25944
2014-01-03,0.059925,0.0604,0.059925,0.060225,17761
2014-01-05,0.060125,0.060175,0.05995,0.059975,880
2014-01-06,0.059975,0.060375,0.059925,0.060225,21867
2014-01-07,0.060225,0.06085,0.060075,0.06085,31478
2014-01-08,0.060825,0.060825,0.0599,0.060025,37013
2014-01-09,0.060025,0.0603,0.059875,0.060275,32759
2014-01-10,0.060275,0.06105,0.060225,0.06105,50005
2014-01-12,0.060975,0.061025,0.060925,0.061,562
2014-01-13,0.061,0.061,0.06025,0.06025,24322
2014-01-14,0.060325,0.06045,0.059975,0.059975,25015
2014-01-15,0.060025,0.060275,0.05945,0.059625,47962
2014-01-16,0.0596,0.0596,0.0589,0.0592,43944
2014-01-17,0.059225,0.0595,0.058975,0.059375,26870
2014-01-19,0.059425,0.059425,0.05935,0.0594,305
2014-01-20,0.0594,0.0595,0.05925,0.059475,4079
2014-01-21,0.0595,0.059525,0.058825,0.0593,26345
2014-01-22,0.0593,0.059375,0.058775,0.059,33016
2014-01-23,0.05895,0.05905,0.0583,0.05835,54959
2014-01-24,0.05835,0.058525,0.05745,0.05825,62955
2014-01-26,0.05835,0.0584,0.05815,0.058325,1815
2014-01-27,0.05835,0.059025,0.0579,0.059025,51304
2014-01-28,0.059025,0.05985,0.058825,0.059825,36031
2014-01-29,0.059825,0.05985,0.0582,0.058575,64550
2014-01-30,0.058575,0.0593,0.0584,0.0589,38612
2014-01-31,0.058875,0.05915,0.0582,0.05885,43788
2014-02-02,0.058875,0.058975,0.05875,0.05895,529
2014-02-03,0.05895,0.059125,0.057775,0.0582,37041
2014-02-04,0.0582,0.0591,0.058025,0.0589,37492
2014-02-05,0.0589,0.05965,0.0587,0.059375,42839
2014-02-06,0.0594,0.059875,0.05925,0.059375,29459
2014-02-07,0.059375,0.05945,0.0587,0.059375,45084
2014-02-09,0.059275,0.0595,0.05925,0.059425,1110
2014-02-10,0.0594,0.05945,0.05905,0.059175,16980
2014-02-11,0.0592,0.059525,0.058925,0.059275,33803
2014-02-12,0.059325,0.05945,0.05895,0.059,21625
2014-02-13,0.058975,0.0596,0.05875,0.059375,33953
2014-02-14,0.05935,0.05975,0.059275,0.05965,17190
2014-02-16,0.059625,0.059725,0.059625,0.0597,518
2014-02-17,0.059675,0.05995,0.059575,0.059875,8302
2014-02-18,0.059825,0.0599,0.0596,0.059675,24472
2014-02-19,0.05965,0.0597,0.058925,0.058975,29559
2014-02-20,0.058975,0.0595,0.058925,0.05935,27824
2014-02-21,0.059325,0.0596,0.0592,0.059525,19536
2014-02-23,0.05955,0.05965,0.059325,0.05935,592
2014-02-24,0.05935,0.05995,0.05935,0.05955,28932
2014-02-25,0.059525,0.0599,0.05945,0.0597,22960
2014-02-26,0.0597,0.059775,0.058975,0.059175,31127
2014-02-27,0.05915,0.059625,0.058975,0.059525,28185
