timestamp,open,high,low,close,volume
2021-01-03 18:00:00,0.04992,0.04995,0.04985,0.04985,119
2021-01-03 18:01:00,0.04986,0.04991,0.04986,0.04986,84
2021-01-03 18:02:00,0.04988,0.04988,0.04986,0.04987,4
2021-01-03 18:04:00,0.04986,0.04986,0.04986,0.04986,2
2021-01-03 18:05:00,0.04988,0.04989,0.04988,0.04989,6
2021-01-03 18:07:00,0.0499,0.04991,0.0499,0.04991,8
2021-01-03 18:09:00,0.04992,0.04992,0.04992,0.04992,4
2021-01-03 18:12:00,0.04994,0.04995,0.04994,0.04994,13
2021-01-03 18:13:00,0.04994,0.04994,0.04994,0.04994,7
2021-01-03 18:14:00,0.04993,0.04993,0.04991,0.04992,13
2021-01-03 18:15:00,0.04993,0.04993,0.04991,0.04991,11
2021-01-03 18:16:00,0.04991,0.04991,0.04991,0.04991,3
2021-01-03 18:24:00,0.04992,0.04992,0.04991,0.04991,6
2021-01-03 18:28:00,0.04994,0.04995,0.04993,0.04993,4
2021-01-03 18:30:00,0.04993,0.04993,0.04993,0.04993,1
2021-01-03 18:34:00,0.04994,0.04995,0.04994,0.04995,4
2021-01-03 18:35:00,0.04995,0.04995,0.04995,0.04995,5
2021-01-03 18:36:00,0.04995,0.04995,0.04994,0.04995,19
2021-01-03 18:38:00,0.04996,0.04997,0.04995,0.04995,6
2021-01-03 18:39:00,0.04996,0.04996,0.04996,0.04996,11
2021-01-03 18:40:00,0.04997,0.04997,0.04996,0.04996,16
2021-01-03 18:41:00,0.04997,0.04997,0.04996,0.04996,21
2021-01-03 18:42:00,0.04996,0.04997,0.04996,0.04997,5
2021-01-03 18:43:00,0.04996,0.04996,0.04996,0.04996,2
2021-01-03 18:44:00,0.04997,0.04997,0.04997,0.04997,3
2021-01-03 18:45:00,0.04997,0.04997,0.04996,0.04997,23
2021-01-03 18:46:00,0.04998,0.04998,0.04998,0.04998,1
2021-01-03 18:48:00,0.04997,0.04998,0.04997,0.04997,15
2021-01-03 18:49:00,0.04996,0.04996,0.04995,0.04996,6
2021-01-03 18:50:00,0.04996,0.04997,0.04996,0.04997,9
2021-01-03 18:51:00,0.04996,0.04996,0.04995,0.04995,2
2021-01-03 18:52:00,0.04995,0.04997,0.04995,0.04997,4
2021-01-03 18:53:00,0.04997,0.04997,0.04996,0.04996,4
2021-01-03 18:54:00,0.04996,0.04996,0.04995,0.04995,16
2021-01-03 18:55:00,0.04995,0.04995,0.04994,0.04994,4
2021-01-03 18:56:00,0.04996,0.04997,0.04996,0.04996,21
