timestamp,open,close,high,low,volume
2010-01-03,0.050865,0.05099,0.05099,0.050865,84
2010-01-04,0.051015,0.05214,0.052239999999999995,0.051015,19823
2010-01-05,0.05219,0.052489999999999995,0.052739999999999995,0.052015,14243
2010-01-06,0.052515,0.052989999999999995,0.05319,0.052364999999999995,12881
2010-01-07,0.05304,0.05294,0.05319,0.052614999999999995,12960
2010-01-08,0.052989999999999995,0.053239999999999996,0.053465,0.05264,14856
2010-01-10,0.053415,0.05409,0.05409,0.05334,233
2010-01-11,0.053864999999999996,0.052989999999999995,0.053989999999999996,0.052765,10864
2010-01-12,0.053065,0.052614999999999995,0.053415,0.052539999999999996,16344
2010-01-13,0.05264,0.053239999999999996,0.05334,0.05259,12356
2010-01-14,0.053215,0.053215,0.05354,0.052815,15331
2010-01-15,0.05319,0.05329,0.053614999999999996,0.05309,10220
2010-01-17,0.05334,0.053165,0.05334,0.053165,80
2010-01-18,0.053239999999999996,0.053689999999999995,0.053715,0.053239999999999996,2285
2010-01-19,0.053665,0.05354,0.05389,0.05314,18429
2010-01-20,0.053515,0.05304,0.053614999999999996,0.05279,18549
2010-01-21,0.053114999999999996,0.051864999999999994,0.053489999999999996,0.051615,28398
2010-01-22,0.051864999999999994,0.051815,0.052065,0.051465,23618
2010-01-24,0.051914999999999996,0.052164999999999996,0.05219,0.051914999999999996,100
2010-01-25,0.052164999999999996,0.052289999999999996,0.052515,0.051989999999999995,15314
2010-01-26,0.052265,0.052364999999999995,0.05279,0.05169,22368
2010-01-27,0.052289999999999996,0.052065,0.052665,0.05149,28668
2010-01-28,0.052164999999999996,0.051164999999999995,0.052289999999999996,0.051065,29033
2010-01-29,0.051089999999999997,0.05089,0.052015,0.05089,26700
2010-01-31,0.051065,0.05114,0.051315,0.051039999999999995,151
2010-02-01,0.051164999999999995,0.052015,0.052414999999999996,0.05114,21106
2010-02-02,0.052015,0.05244,0.05264,0.052015,15284
2010-02-03,0.052465,0.051914999999999996,0.052665,0.051739999999999994,16209
2010-02-04,0.05189,0.050839999999999996,0.051989999999999995,0.050615,26834
2010-02-05,0.050765,0.050789999999999995,0.051089999999999997,0.05019,37094
2010-02-07,0.05069,0.050664999999999995,0.050839999999999996,0.050664999999999995,24
2010-02-08,0.050815,0.05049,0.05099,0.050289999999999994,14527
2010-02-09,0.05044,0.05169,0.051815,0.050414999999999995,23277
2010-02-10,0.05169,0.051265,0.05189,0.05089,15018
2010-02-11,0.051365,0.052065,0.052215,0.05094,32467
2010-02-12,0.05209,0.052164999999999996,0.052265,0.05144,18356
2010-02-14,0.05214,0.052265,0.052265,0.05214,56
2010-02-15,0.05219,0.052265,0.052315,0.05189,2733
2010-02-16,0.052265,0.052715,0.05279,0.05214,10317
2010-02-17,0.05259,0.052565,0.05294,0.05234,13447
2010-02-18,0.05259,0.05234,0.052989999999999995,0.052315,16567
2010-02-19,0.05234,0.053015,0.05314,0.052239999999999995,19219
2010-02-21,0.053015,0.053065,0.05319,0.053015,164
2010-02-22,0.053215,0.053065,0.053364999999999996,0.052864999999999995,17776
2010-02-23,0.052965,0.052315,0.053265,0.052239999999999995,16899
2010-02-24,0.052364999999999995,0.05269,0.05314,0.052289999999999996,20267
2010-02-25,0.05269,0.05309,0.053215,0.052489999999999995,22970
2010-02-26,0.05309,0.053265,0.053515,0.052965,21409
2010-02-28,0.053215,0.053314999999999994,0.053439999999999994,0.053165,310
2010-03-01,0.05339,0.053465,0.053564999999999995,0.053215,11446
2010-03-02,0.053515,0.053665,0.05379,0.053364999999999996,15017
2010-03-03,0.053689999999999995,0.053665,0.05389,0.05354,10893
2010-03-04,0.05364,0.053689999999999995,0.053864999999999996,0.05359,9183
2010-03-05,0.053715,0.054215,0.05429,0.053614999999999996,12153
2010-03-07,0.05409,0.05434,0.054415,0.054015,522
2010-03-08,0.05434,0.05389,0.05439,0.05379,10894
2010-03-09,0.05389,0.05424,0.05434,0.053765,13451
2010-03-10,0.054215,0.054365,0.054515,0.05409,9891
2010-03-11,0.054365,0.054665,0.054715,0.054165,3676
2010-03-12,0.054715,0.05484,0.054939999999999996,0.054564999999999995,9091
2010-03-14,0.054814999999999996,0.054765,0.054814999999999996,0.054715,82
2010-03-15,0.054765,0.054889999999999994,0.054915,0.05459,7458
2010-03-16,0.054865,0.055064999999999996,0.055064999999999996,0.05474,9811
2010-03-17,0.055064999999999996,0.055415,0.055564999999999996,0.055014999999999994,12557
2010-03-18,0.055389999999999995,0.055115,0.055615,0.054865,12651
2010-03-19,0.05509,0.05459,0.055189999999999996,0.054439999999999995,18260
2010-03-21,0.05464,0.054715,0.054715,0.054564999999999995,143
2010-03-22,0.05454,0.054915,0.05499,0.053915,24223
2010-03-23,0.054889999999999994,0.055115,0.055314999999999996,0.05479,14536
